0xD4DF5C79, serious
0x9ABDF855, splitstormwallrun
0x6F8CB959, splitstormcrackle
0xE7ED3EBA, splitstormupgraded
0x39F63059, splitfirestart
0x6D00434A, splitfireobelisk
0x42ADC2D6, splitfirecircles
0x2440735F, splitfiregolf
0x669FF027, splitfireupgraded
0xC7650D37, splitvoidstart
0xEEBF22AC, splitvoidknife
0xA8F4BB43, splitvoidskulls
0x5405A41E, splitvoidcrawlers
0xDF317D8C, splitvoidrunes
0x11057389, splitvoidupgraded
0x34664519, splitwolfstart
0x7F40B52, splitwolfshrine
0x19FAE9E1, splitwolfstartescort
0xD256C9B9, splitwolfsoulsfilled
0x77B28A1, splitwolfarrowforged
0x968362E7, splitwolfupgraded
0x3F4AAB7E, splitcastleteleport
0x8D3A7123, detour_28452e1a-b4e2-46ec-add8-fa9b4e467fdd
0xFA1B0620, zm_castle_teleporter
0xF72FC34F, splitsafecode
0xE7A2320F, splitsimon
0x6088BCD5, splitkeeper
0xF8482040, trackkeeper
0xD10D79E0, splitcastleboss
0x85A3FB02, splitcastleend
0xB970901E, splitfactoryend
0x3DB16D69, splitengine
0xA92B9247, splitkeeperstart
0xFCC90748, splitapothicon
0x3E8F8032, detour_5db44c41-2f13-499a-8d92-1caf14069cfb
0xA9C2433B, zm_genesis_apothican
0x9754126F, detour_2de35f9e-ec63-4559-a748-4cbb56dbcac2
0x5DBF7AC3, splitreel
0xCFD863C7, splitgenesistp
0xA00EBE56, splitgenesisegg
0x18C68646, countgenesiseggs
0x4190A4AF, splitrune
0x411FDFA3, countgenesisrunes
0x400C087D, splitboss1
0xD895167A, splitsymbols
0x383BA8CA, splitbossrush
0x129EEE82, splitgenesisend
0xABE04204, watchskullritual
0x3219E86F, watchskullflag
0xA8B5D9FF, splitskullritual
0xE8E172D0, splitbunkeropen
0xB72CEF65, splitpoweron
0x584207F6, splitkt
0x92C4A4DC, splitposter
0x3DDF4873, splitbullet
0x7EEC1397, splitplane
0xDB32BA0D, splitelevator
0xC8B6FDBF, splitislandbossenter
0xCB8A3F3B, splitislandend
0xE670E264, splitpapgroph
0xC1444C2E, splitfly
0xB9CE98DA, splitpickupegg
0x114E95BE, spliteggbathed
0xC2D41249, splitincubationstart
0x3FE0D939, splitgauntletpickup
0x44B419F3, splitpaplockdown
0xDFAFA08D, splitchallenges
0xC1738573, splitdownload
0x83420B67, splitstalingradboss
0x8D41F3DB, splitstalingradend
0x971CD327, splitstaffcraft
0x16CB129D, splittombtp
0xAA45677E, splitboxes
0x4D1375F, counttombboxes
0x33926244, waitboxfinish
0x4B09EBFC, splitfists
0x8DC84160, splittombend
0x3680876E, splitritual
0xC6BEBABE, splitrifttp
0xFE263AFD, splitzodegg
0x97BD6C5E, splitswordpickup
0x3A113C53, detour_8814d326-9bb3-42ad-9f85-2cbd29894240
0xAA27450A, zm_zod_sword
0x8AE67230, give_sword
0x196D9062, splitovumstart
0xEFCFDFB0, splitbook
0x39D873FD, splitflag
0xAA7FC07, detour_d0b34392-42e4-447e-a868-7291788bf218
0xBA13C715, zm_zod_ee
0xA9929581, splitzodend
0xBBD44DDC, initbgbpresets
0x391677D7, detour_9da358ef-636f-4115-a37c-8a4b84ac4fd8
0xD2E735E2, bgb
0xEFD2E645, bgb_end_game
0x4E224205, bossdpstest
0xAB527E9E, teleportplayers
0x19099F70, initbossdata
0xA35A81F9, monitorbossdamage
0xC9489355, hudtimeout
0x8F887ED5, bowshotspractice
0x80F0AEA3, togglebeaconfx
0x9859D457, toggledogfog
0x552D2B29, watchbowshots
0x95DCFC83, waitarrowimpact
0x7A53C383, checkarrowimpacttouching
0xB12DDA9F, watchwisp
0x6A6970C2, flytrappractice
0xA2D00398, targetbear
0xDDED21B7, watchgrenades
0xE7E17163, waitgrenadeexplode
0x26125E2A, updateimpactonexplode
0xD1212E40, waittargettriggered
0xB9695B83, basketballpractice
0x212D25FD, watchtoys
0x72BE3FB2, waitballreset
0xD7C8B59F, ballreset
0xD4B26EAB, watchballthrow
0xD12B40FA, waitballpathfinished
0xF39F978D, updateballimpactonreset
0x67B215D3, restorepreviousshotlocation
0xA814ADAB, basketballtimer
0x552D9CA2, resetbasketballtimer
0x7B780B3, detour_2777b567-f2df-4cac-8ecf-ce3011ddcf48
0xE2EA4BD6, ball
0x2524D693, ball_return_home
0xBA37FEA9, genesisbosspractice
0x73EF0E85, startboss1
0x99F188EE, startboss2
0xDA7E59FD, fly2practice
0x67DF3364, nikolaifight
0x2F612F9, stalingradquoteskipspractice
0xA013E7B3, bossquotecountdown
0xAAE1FCE5, gershquoteskip
0xF0D768EA, detour_4491791b-3fc7-4bcc-bb75-34c9000fc052
0x3AE2A359, zm_stalingrad_pavlov_trap
0x8FECE7AA, detour_61d8a68b-b893-41a5-b0df-8c45c33f4ece
0x9FA7A9CF, detour_151ab97f-6819-49e1-b480-f73d22db7628
0xDCF9C464, zm_stalingrad_vo
0x94246E98, stalingradsoftpatch
0x8C99D837, stalingradboxodds
0x256CB55, increasecylinderodds
0x70AFA86F, cylinderondeathcallback
0xF8560894, cylinderdrop
0x40CF0346, increasedragonodds
0x5110853A, monitordragondepartment
0x43C80420, monitordragonround
0xC16A3AA9, deletesupplygroph
0x440ADE5C, detour_d2ce3755-af6b-40cd-9dc8-d0e73f325f59
0xB57650E4, zm_stalingrad_pap
0x1C1FC449, margwaovumspractice
0x13B10D6C, resetmargwas
0xB4D46C78, changemargwadistrict
0xB4AE2D31, margwadistricttext
0xD60F0B62, changemargwaamount
0x2CC7649, margwaamountvalue
0x82349B17, keepqueststate
0xBAD584D0, destroyheadcb
0xE114E99A, getcirclebydistrict
0x33E9F1F1, detour_ac399cb0-0377-4fc6-aa3e-534a0c4e50a1
0x38B9D28C, detour_0d007ed6-dbc7-4278-b31e-3e16e0c19d3e
0xD747CF54, magic_circle_trigger_activate
0xA37C0235, initweaponpresets
0x8E354B2D, detour_ae1e880b-93f6-4433-ba31-74e8dc3d6519
0x33D4B538, zm_weapons
0xBD181031, give_build_kit_weapon
0x8864A11B, followprojectile
0x9F56B125, freeplayercamera
0x45802EC8, movetoprojectile
0xEF64CB12, viewimpactpoint
0xB675207, revolvecamera
0xF532383D, toggleprojectilecamera
0x731A11EF, projectileactivetext
0xBC5EFC2C, inithotkeys
0x11AAF054, registerhotkey
0x45579736, runhotkey
0xC9157FFF, hotkeyvisibility
0x2AA2EF61, monitorhotkeyalpha
0x299A1583, getuntriggerbyorigin
0x63F0A83B, attemptgetunitriggerbyorigin
0x17BA1B10, basictrigplayercheck
0xD877C752, initmapname
0x65A8FDFB, debugprint
0x609C2CAD, istrue
0xED007E46, isfalse
0x56B81634, flagdebug
0xA61641C6, giveloadout
0xA365DE7B, truemaxammo
0xBA824B1, writetoscreen
0x947F8583, issceneplaying
0x363EA0ED, waitfadein
0x9AF9F671, damageent
0x36193055, waitentdeath
0x6A463D21, endonmelee
0x138F0446, inithud
0xB08B3681, waitforhotkey
0x86400E3B, waitf3
0xD245030D, waitf5
0xF8477D76, waitf6
0x1E49F7DF, waitf7
0x444C7248, waitf8
0x6A4EECB1, waitf9
0x9631D1AE, waitpgup
0x51AA3E81, waitpgdown
0x257C0349, waitend
0x9F74919B, waithome
0xAAB5C6DE, waitplus
0x5FE38EB6, waitminus
0x91DA6F00, waitenter
0xAEEAF793, killallzombies
0x7C306FC9, zombiecounter
0xEFC09F42, detour
0xDDDA9606, compiler
0xBDF61114, isprofilebuild
0x50F16166, register
0x10777417, undefined
0xBEA63B8A, system
0xC61B24C4, on_start_gametype
0xDABBE128, callback
0xEB99DA89, on_connect
0x356A4EE1, on_spawned
0x26C3C036, 0bogsarraykeys229cfb8c-1433-4acb-9493-08701dd6ede2
0x1AB5EBEC, wait_till
0xAD23E503, flag
0x28E3E3FD, level
0xB78F06C4, mapname
0x6C1294B8, setdvar
0xED44E709, givecustomloadout
0xBE6B87F9, true
0x5EEE5D0E, onlinegame
0x37CA9E8F, zm_disable_recording_stats
0x5D406297, rankedmatch
0xF7414B9C, display_messages
0x5B0944BA, messages_prompt
0x63050B0A, message
0xE025DAA7, ishost
0x1970A3B3, self
0x6AADF29C, createserverfontstring
0x724A4794, hud
0x1E912B73, setpoint
0xEB919DF5, num_splits
0xF6181ACA, settext
0xF61B64, settypewriterfx
0xBA7F003E, fadeovertime
0xAABE9F43, alpha
0x89CD542D, destroy
0x26CE3B38, istestclient
0xF1242439, score
0x36D828AB, controls
0xF54B9C82, key
0xCA4814B7, waitkey
0x84970CC4, array
0x89C87C9C, getplayerangles
0xE59527C1, getorigin
0xED6452D8, waypoint
0x74486FFC, isdefined
0xA30814D, setorigin
0xEDA2BE50, setplayerangles
0x1FA18F5D, createfontstring
0xDFCC01FD, weapon
0x88FD65D, v_position
0xF8456B37, radius
0x622504F0, e_projectile
0x288785E8, normal
0x428A889F, endon
0x40017067, waittill
0x4BE20D44, name
0x8344D65F, birthtime
0xD131A6E0, gettime
0xEAC31668, radiusdamage
0xA78F8B94, zombie_health
0x49D97E38, last_robot
0x3DB8DE99, 0bogsarraykeys4b2f2aac-1dad-4146-ad1e-163bdcbbc519
0x86C0BC98, random_number
0xBCEF09C7, three_robot_round
0xC609D64C, 0bogsarraykeys04b98b42-0630-4b03-b0b9-ec2545232e3f
0x1062D05A, giant_robot_intro_walk
0xF21DC6B9, round_number
0x74D6B22F, set
0x7922262B, get
0xA11E51A8, zombie_ai_limit
0x26299103, randomint
0x6B14EE9B, staff_part_count
0x764593E8, giant_robot_start_walk
0x9D134160, clear
0xDD89F865, point
0x148FB98C, projectile
0xA18380A7, s_beacon
0xB07228B6, target
0x14B42B8A, struct
0x71E9CB84, clientfield
0xD5D05F50, b_charged
0xC2733DC7, b_used
0xDC8C8404, delete
0x2FAE0A5E, notify
0xD2C92EE7, cointoss
0xD73B9283, math
0xDDE9E253, _custom_perks
0x29D8E0AB, perk_machine_power_override_thread
0xC957F6B6, i
0xFA42A0E2, str
0xD6DF1F20, strtok
0x5FD83932, toupper
0xF45850EC, getsubstr
0x64D851BA, 0bogsarraykeys222a9b0c-2b36-400d-96c1-9e4c2f3beeb8
0x196CB330, 0bogsindex94d46638-ad6a-497f-b176-cf145b0f25bf
0xFE311E35, type
0xCB115F04, types
0x29E85964, blockers
0x525AE497, arraycombine
0x99201F25, getentarray
0x87F65394, map_objects
0x11F41D90, 0bogsarraykeys10168bde-cb5d-4576-8eaf-d3a81f063275
0x7B7419B0, 0bogsindex2c30288a-d362-46a7-bd7c-effd07352767
0x7E8D0707, zone
0xA1CD6799, 0bogsarraykeysc2626870-46bd-45e5-962c-f8dbcb8850a6
0xC348215E, 0bogsindex3506235b-7146-4d31-8de0-a879be5b9fbe
0x3D2CF0A0, 0bogsarraykeys116dd7bb-0d5a-4c25-a587-d11c8a17faf8
0x1AF92DA, 0bogsindex0ed7e750-bd29-4ab0-91d9-f7e80f4e14bf
0x79C2AAE5, door
0xBE73CE90, 0bogsarraykeysc348a77f-49bd-458a-919f-64162320b5bc
0x40E28AF4, doors
0x2F7147AF, zm_moon_utility
0xCFD32447, moon_door_opened
0xB800EAE4, has_been_opened
0x391512DA, getarraykeys
0xC52C30FE, zones
0x3D1207E5, enable_zone
0x98109A33, zm_zonemgr
0xF11E96D1, 0bogsarraykeys8ee68acb-b6e8-47ba-bce6-9c4468684a93
0x7D67C678, gate
0x6ADA35BA, getent
0xA96A2721, moveto
0xBFA0F33F, s_pos
0x722885F3, origin
0x90B84A55, turn_power_on_and_open_doors
0x86292404, zm_power
0xD0A43A8D, 0bogsarraykeys76abd1f4-baa1-4717-90f0-f907b4d6a731
0x1FE1DA68, 0bogsindex72ffd698-a66f-4a04-b161-0cab061a287e
0xB0FD2F87, smashable
0xAC1AAB64, zod_smashables
0x4FDC0E7D, useby
0xA345DAD3, m_e_trigger
0xE7A11959, 0bogsarraykeyse66adeac-c3b2-4f35-aa7f-b6ec9e2f70d5
0xABDD5745, 0bogsindexeb4a3d22-3290-46df-8f29-81b64d6fe1ca
0x7D8D14C6, area
0x644EF879, areas
0x97335642, str_area
0x5948B3DF, trig
0x6C53360F, portal
0x8E2647D0, zm_zod_portals
0x1361EB56, unitrigger_stub
0x32E9586C, check_and_build_trigger_from_unitrigger_stub
0x40F1A093, zm_unitrigger
0xAADEC86B, assess_and_apply_visibility
0x8A805035, stub
0x4E71F81, 0bogsarraykeys2b38e1ec-86ef-4ce0-b075-9b0be632d66c
0xF3479187, 0bogsindex96e9a32e-8ae3-470a-baa2-66e7f182bc17
0x46E59BE0, pad
0x8D427B66, 0bogsarraykeysd53e5a64-6ceb-43e7-858d-a47a920bbe50
0x6D7A09D1, 0bogsindexdd9df671-e636-4c77-a7c9-8643ecdac70c
0xDF2C48B, pads
0x7FAF4C39, get_array
0x6ECA207D, _unitriggers
0x5F100E45, trigger_stubs
0x8CEFBA83, flag_name
0xCAAE374E, script_noteworthy
0x5C143F59, skipto_end
0xCC27597, scene
0x93400C0B, trig_position
0x170527FB, targetname
0x4BDCC96E, has_vinyl
0x5B298609, b_open_all_gramophone_doors
0x4DBF3AE3, trigger
0x761C9FA9, 0bogsarraykeysa1a107d7-de33-431f-99bb-5c1973eee9b5
0x42AE509F, 0bogsindexf27b7a07-4b02-47ad-aa28-501bc7752135
0xAE1EE0F4, generator
0xCD35F474, 0bogsarraykeys3feb53b2-da7b-4c02-9c56-b8a703aa9ec9
0x636453CC, 0bogsindexb38345fa-6d45-43c6-9591-16a02b176cd2
0x56FD354C, obj
0xC8F95F0E, 0bogsarraykeysc260eabe-9c39-42f0-8196-725a6b0a2177
0xD96A231B, 0bogsindex0f44d628-d894-4e9d-9f4e-420a9d607027
0x338B3066, trigs
0xB2D5650A, 0bogsarraykeys5381bd39-4efa-44a2-a53a-1108c61c310f
0xA422AF5F, 0bogsindexebca2f26-d04f-4566-91c9-3661794c2ca2
0x45DB3DAB, volume
0xCAEDBD14, 0bogsarraykeysfb224a91-699a-4bcf-9721-bde1a5ca7831
0x9129F671, 0bogsindex3552646f-cd38-49aa-9c73-42bab8d09ba2
0xEEE07AA0, power_trigs
0x8202763A, script_int
0xCDC4D06C, zm_tomb_capture_zones
0xC46A59AE, set_player_controlled_area
0x2EFEEE1F, n_current_progress
0x86C93E40, state
0x93F07E16, 0bogsarraykeysde936e8a-1988-4664-a100-c62ecc4d7ed4
0xB3912421, 0bogsindexd3d662b4-abd5-4b10-809c-fe377a47eb7a
0x58770C2A, barrier
0x4F8217AF, x
0xFC9632D6, open_all_zbarriers
0xD95B3770, zm_blockers
0xF9CC362E, exterior_goals
0xE220ED8A, zbarrier
0x5531F423, getnumzbarrierpieces
0xF64E9135, setzbarrierpiecestate
0xB340B98B, clip
0x175E6B8E, triggerenable
0x14C24D9D, disconnectpaths
0x374581AB, blocker_disconnect_paths
0xEFCA051F, neg_end
0xE146DC54, neg_start
0x4CAD6D9C, identifier
0xCADFC4D4, 0bogsarraykeysa10a408d-d1f9-45c7-97ce-d45339850790
0x2921D92A, false
0xB6B79A0, int
0x791757, num
0xDF428889, 0bogsarraykeys3eaf6ff4-4e2c-4c52-8ddc-47a3c9409266
0xDD4D277C, 0bogsarraykeys5f204230-80c8-4f94-b52d-451c72943b22
0x9BB0833D, 0bogsarraykeys88a1cd9e-a24b-4643-b77c-604c6a2ae220
0xEEE14B36, 0bogsindex8201633e-d59f-4702-b04b-d35ebefc0837
0x952087F9, 0bogsarraykeysf54d1ad5-81a8-4048-ba10-dd4aac6e540a
0x1904DE6D, 0bogsindex900480f9-13ff-45b4-8f04-27ffa34a9b6c
0x9F783763, engine
0xE004DD67, bucket
0xA06B755D, uses
0x2477AC2, isstring
0x680650D9, strisint
0x520A934, isint
0xEFC4A577, get_to_player
0xE9C3870B, set_to_player
0x8F4B8AAF, str_kill_notify
0xA6B18BF3, 0bogsarraykeysabfc212d-5eef-4e99-af54-9e9a9287b496
0xF011639C, core
0x3DBEE90A, 0bogsarraykeyscb9bf732-6fbe-4b2c-9d40-4d9bdfa3eb7a
0x647C04B5, 0bogsindex94b182de-e882-4291-8ae6-ab200ea2fc58
0x3DD89050, 0bogsarraykeys9f99d886-10b2-428a-8de2-8fa027881b95
0xEB95B538, 0bogsindex14e4ee67-b7b4-4d9b-afae-6f566844802c
0x204B3585, 0bogsarraykeysd52efd31-d863-4b77-8c12-4c14c6e4d854
0x5BCA73DF, 0bogsindex8147f623-ace1-4959-9896-a00dbda88272
0xE88611AA, 0bogsarraykeys5552238e-b10e-428a-b94c-51924bb9f722
0x69A41743, 0bogsindex70e90af1-a070-4606-9b3f-46ffc7447d83
0x5E76F0AF, index
0x743E6F19, tp
0x1F8F3D9, 0bogsarraykeys41836ab4-3d0f-48ae-9ad1-e96cc27258f1
0x80D6BAAB, 0bogsindex8b30e61b-79df-4c0c-9c81-60640667f729
0x874B5DBF, m_a_clip
0xF58FCCB8, teleport
0xCF938A0, teleporter_pad_trig
0xCAF9F66, zm_cosmodrome_pack_a_punch
0xC680451D, pack_a_punch_open_door
0xE4A74E4B, zm_temple_pack_a_punch
0x328DC42A, _pap_think
0x9C28D325, craft_name
0x90757D31, piece_name
0xD8B5519B, 0bogsarraykeys67b3b30d-5f90-4a34-a0b1-dd62f0c51165
0xCC9CF8BE, 0bogsindexf27b3199-71d5-404a-bd89-c68e36f8f62e
0x6619EE0C, piece_stub
0x8B4D8B28, craft_stub
0xB09BBE80, zombie_include_craftables
0x7A5F63BC, a_piecestubs
0xA6AC52CC, piecename
0x5B55E566, piecespawn
0xD1AFF147, player_take_piece
0xF37770C8, zm_craftables
0x9368BA0C, value
0x8CAA0808, text
0xB55533BC, enabled
0x83FD42B5, enableinvulnerability
0x4890E520, disableinvulnerability
0x9DC0D2B9, perks_active
0x82A5CC4, give_player_all_perks
0x172BA133, zm_utility
0xEAF37CDA, 0bogsarraykeys56d257b3-c8d4-46c4-beed-2860629e06ed
0xA2A174C4, 0bogsindex16ca9740-5dc4-4fcc-8da0-01436121d82b
0x750F5C9D, perk
0xD397BC5C, auto_revive
0x67E7BEEF, zm_laststand
0x88542FCF, hasperk
0xF59BAB01, give_perk
0x74C57FC0, zm_perks
0x62E7901F, 0bogsarraykeys7bc53cbe-ec78-48e5-801c-e41d32790ea2
0xA6DB0B7, powerup
0x9AAE37C3, insta_grab
0xB82BBE1C, displayname
0x5DBF7ECA, issubstr
0xDC604012, vectorscale
0xBC7CE905, anglestoforward
0x9B998934, specific_powerup_drop
0x22646992, zm_powerups
0xF818EBCF, 0bogsarraykeys2c72edf9-9049-40a4-81b8-44fdaa015e16
0xE61CCA8, 0bogsindexeef8e9fa-2ac6-4a62-ae59-22f5f2071d4c
0x5DC5E20A, player
0x3F10449F, getplayers
0xE0DA7A29, weapon_name
0x668A3301, upgraded
0xC6F5F1D2, max_ammo
0xF9D374F8, ammo_stock
0xB58EAE98, ammo_clip
0x2B307B6B, 0bogsarraykeysdb9bde84-262f-4dd8-89a0-035a69e2f221
0x916DC9FA, hint
0x4308B942, upgrade_weapon
0xC66689E9, 0bogsarraykeysf2df96de-893d-413a-ba18-b1c6a1f53733
0x9D7C4A43, sword_level
0xA7BAE791, skip_upgrade
0xBA1472CF, ammo
0x3A90F16B, health
0xC4D5EC1F, getweapon
0x6C3E6703, weaponnone
0xCFF260CC, weaponriotshieldupgraded
0xFA27506C, weaponriotshield
0x2103FF4B, hasweapon
0x8A67D1F9, get_player_uimodel
0x159A070B, getweaponammoclip
0x453C0F47, maxammo
0xFEE7726C, riotshield
0x70C029FA, player_set_shield_health
0x67795B5F, setweaponammoclip
0x5C8C8601, makelocalizedstring
0xB1F17A3B, weapon_give
0xD733DE8E, characterindex
0x15954023, sword_quest
0xF996A5BC, weapons
0xADA4725B, is_weapon_upgraded
0x7AC738AD, get_upgrade_weapon
0x973F569, is_lethal_grenade
0xF1B12C31, get_player_lethal_grenade
0x3E11318F, getfractionmaxammo
0xC0B2188, clipsize
0x6311BEF8, is_tactical_grenade
0xF3CACBA7, placeable_mines
0xA894B7, is_hero_weapon
0xA0B29C50, gadgetpowerset
0x32D40124, show_hint_text
0x3B5DE3F, zm_equipment
0x76145BB7, gadgetgetslot
0x9B170CB8, zm_weap_gravityspikes
0x85C52E7E, update_gravityspikes_state
0x5F2C95AE, zm_island_skullquest
0x2EF08CD1, zm_weap_dragon_gauntlet
0x5C93D934, gadgetpowerget
0x37BFB0FB, is_melee_weapon
0x52A59A0C, is_equipment
0xC00A0708, has_player_equipment
0x5B0ED0BA, give
0x3C39F0A1, has_weapon_or_attachments
0x215E9EE, get_weapon_with_attachments
0x54D84899, getweaponammostock
0x4FE440A0, dualwieldweapon
0xAE95DDED, ammo_give
0xAEC69E19, weapon_take
0xF7A613CF, zm_tomb_craftables
0x476C0E12, set_player_staff
0x2D11F419, slot
0x65911991, 0bogsarraykeys8eeac321-a36e-461a-8fd6-0166a98bdfd6
0x4BD4DA61, 0bogsarraykeys6ec59714-461e-419a-86c2-7a6b4524e1fa
0xD509A5AF, hacker
0x562C8310, gasmask
0x4E9C5CEA, shield
0xD4633AC5, primaries
0xDA26566C, getweaponslistprimaries
0x48C6A3A2, getcurrentweapon
0x2841B80F, get_player_hero_weapon
0x995270AE, current_hero_weapon
0xD849B9D0, get_player_tactical_grenade
